dataset,task,seed,step,state_id,outcome_group,alpha,spatial_mode,m_t,jaccard_l11,l11_retention,lost_from_l11,new_vs_l11,components,isolated_ratio,largest_component_ratio,synonym_mask_jaccard,target_response,target_mask_response,target_correct_both
cached_90,move_near,99,71,google_robot_move_near__seed099__step071,sparse_win,0.75,both,27,0.5,0.6666666666666666,9,9,4,0.037037037037037035,0.6296296296296297,0.9285714285714286,,,
cached_90,move_near,99,71,google_robot_move_near__seed099__step071,sparse_win,0.5,raw,27,0.7419354838709677,0.8518518518518519,4,4,7,0.14814814814814814,0.4444444444444444,1.0,,,
cached_90,move_near,99,71,google_robot_move_near__seed099__step071,sparse_win,0.5,corners,27,0.7419354838709677,0.8518518518518519,4,4,7,0.14814814814814814,0.4444444444444444,1.0,,,
cached_90,move_near,99,71,google_robot_move_near__seed099__step071,sparse_win,0.5,gaussian,27,0.5,0.6666666666666666,9,9,4,0.037037037037037035,0.6296296296296297,1.0,,,
cached_90,move_near,99,71,google_robot_move_near__seed099__step071,sparse_win,0.5,both,27,0.5,0.6666666666666666,9,9,4,0.037037037037037035,0.6296296296296297,1.0,,,
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,1.0,raw,35,1.0,1.0,0,0,10,0.14285714285714285,0.2857142857142857,0.8918918918918919,0.1291894916071809,0.08571428571428572,1
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,1.0,corners,35,1.0,1.0,0,0,10,0.14285714285714285,0.2857142857142857,0.8918918918918919,0.1301798826219806,0.08571428571428572,1
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,1.0,gaussian,35,0.5909090909090909,0.7428571428571429,9,9,4,0.02857142857142857,0.5142857142857142,0.7948717948717948,0.10044026056290022,0.14285714285714285,1
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,1.0,both,35,0.5909090909090909,0.7428571428571429,9,9,4,0.02857142857142857,0.5142857142857142,0.7948717948717948,0.10121414041132179,0.14285714285714285,1
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,0.9,raw,35,0.9444444444444444,0.9714285714285714,1,1,12,0.17142857142857143,0.2857142857142857,0.8421052631578947,0.1273039959727696,0.11428571428571428,1
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,0.9,corners,35,0.9444444444444444,0.9714285714285714,1,1,12,0.17142857142857143,0.2857142857142857,0.8421052631578947,0.12824629292375714,0.11428571428571428,1
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,0.9,gaussian,35,0.5909090909090909,0.7428571428571429,9,9,3,0.02857142857142857,0.6285714285714286,0.8918918918918919,0.09993255305218796,0.14285714285714285,1
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,0.9,both,35,0.5909090909090909,0.7428571428571429,9,9,3,0.02857142857142857,0.6285714285714286,0.8918918918918919,0.1006780853225825,0.14285714285714285,1
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,0.75,raw,35,0.8421052631578947,0.9142857142857143,3,3,9,0.14285714285714285,0.4,0.8918918918918919,0.12513578681334897,0.14285714285714285,1
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,0.75,corners,35,0.8421052631578947,0.9142857142857143,3,3,9,0.14285714285714285,0.4,0.8918918918918919,0.12601586716453878,0.14285714285714285,1
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,0.75,gaussian,35,0.5555555555555556,0.7142857142857143,10,10,2,0.0,0.6571428571428571,0.8421052631578947,0.09950286437868736,0.1285714285714286,1
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,0.75,both,35,0.5555555555555556,0.7142857142857143,10,10,2,0.0,0.6571428571428571,0.8421052631578947,0.10021004801698298,0.1285714285714286,1
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,0.5,raw,35,0.7073170731707317,0.8285714285714286,6,6,8,0.14285714285714285,0.5142857142857142,0.9444444444444444,0.12268346959300178,0.1,1
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,0.5,corners,35,0.7073170731707317,0.8285714285714286,6,6,8,0.14285714285714285,0.5142857142857142,0.9444444444444444,0.12347856901898635,0.1,1
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,0.5,gaussian,35,0.5909090909090909,0.7428571428571429,9,9,4,0.05714285714285714,0.6571428571428571,0.9444444444444444,0.09931317750351204,0.08571428571428572,1
cached_90,open_drawer,0,11,google_robot_open_drawer__seed000__step011,both_fail,0.5,both,35,0.5555555555555556,0.7142857142857143,10,10,2,0.0,0.7142857142857143,1.0,0.09996469401650973,0.08571428571428572,1
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,1.0,raw,40,1.0,1.0,0,0,4,0.075,0.925,0.9512195121951219,,,
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,1.0,corners,40,1.0,1.0,0,0,4,0.075,0.925,0.9512195121951219,,,
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,1.0,gaussian,40,0.7777777777777778,0.875,5,5,3,0.05,0.95,0.9512195121951219,,,
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,1.0,both,40,0.7777777777777778,0.875,5,5,3,0.05,0.95,0.9512195121951219,,,
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,0.9,raw,40,1.0,1.0,0,0,4,0.075,0.925,0.9047619047619048,,,
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,0.9,corners,40,1.0,1.0,0,0,4,0.075,0.925,0.9047619047619048,,,
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,0.9,gaussian,40,0.7777777777777778,0.875,5,5,3,0.05,0.95,0.9512195121951219,,,
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,0.9,both,40,0.7777777777777778,0.875,5,5,3,0.05,0.95,0.9512195121951219,,,
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,0.75,raw,40,0.9512195121951219,0.975,1,1,6,0.125,0.875,0.9512195121951219,,,
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,0.75,corners,40,0.9512195121951219,0.975,1,1,6,0.125,0.875,0.9512195121951219,,,
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,0.75,gaussian,40,0.7777777777777778,0.875,5,5,3,0.05,0.95,0.9512195121951219,,,
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,0.75,both,40,0.7777777777777778,0.875,5,5,3,0.05,0.95,0.9512195121951219,,,
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,0.5,raw,40,0.9512195121951219,0.975,1,1,6,0.125,0.875,0.9512195121951219,,,
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,0.5,corners,40,0.9512195121951219,0.975,1,1,6,0.125,0.875,0.9512195121951219,,,
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,0.5,gaussian,40,0.7777777777777778,0.875,5,5,2,0.025,0.975,1.0,,,
cached_90,open_drawer,0,56,google_robot_open_drawer__seed000__step056,both_fail,0.5,both,40,0.7777777777777778,0.875,5,5,2,0.025,0.975,1.0,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,1.0,raw,23,1.0,1.0,0,0,2,0.043478260869565216,0.9565217391304348,0.9166666666666666,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,1.0,corners,23,1.0,1.0,0,0,2,0.043478260869565216,0.9565217391304348,0.9166666666666666,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,1.0,gaussian,23,0.5333333333333333,0.6956521739130435,7,7,1,0.0,1.0,0.9166666666666666,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,1.0,both,23,0.5333333333333333,0.6956521739130435,7,7,1,0.0,1.0,0.9166666666666666,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,0.9,raw,23,0.9166666666666666,0.9565217391304348,1,1,2,0.043478260869565216,0.9565217391304348,0.84,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,0.9,corners,23,0.9166666666666666,0.9565217391304348,1,1,2,0.043478260869565216,0.9565217391304348,0.84,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,0.9,gaussian,23,0.5862068965517241,0.7391304347826086,6,6,1,0.0,1.0,1.0,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,0.9,both,23,0.5862068965517241,0.7391304347826086,6,6,1,0.0,1.0,1.0,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,0.75,raw,23,0.7692307692307693,0.8695652173913043,3,3,4,0.08695652173913043,0.4782608695652174,0.9166666666666666,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,0.75,corners,23,0.7692307692307693,0.8695652173913043,3,3,4,0.08695652173913043,0.4782608695652174,0.9166666666666666,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,0.75,gaussian,23,0.5333333333333333,0.6956521739130435,7,7,1,0.0,1.0,1.0,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,0.75,both,23,0.5333333333333333,0.6956521739130435,7,7,1,0.0,1.0,1.0,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,0.5,raw,23,0.7037037037037037,0.8260869565217391,4,4,4,0.08695652173913043,0.4782608695652174,0.9166666666666666,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,0.5,corners,23,0.7037037037037037,0.8260869565217391,4,4,4,0.08695652173913043,0.4782608695652174,0.9166666666666666,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,0.5,gaussian,23,0.6428571428571429,0.782608695652174,5,5,1,0.0,1.0,0.9166666666666666,,,
cached_90,open_drawer,0,101,google_robot_open_drawer__seed000__step101,both_fail,0.5,both,23,0.6428571428571429,0.782608695652174,5,5,1,0.0,1.0,0.9166666666666666,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,1.0,raw,40,1.0,1.0,0,0,7,0.1,0.675,0.8604651162790697,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,1.0,corners,40,1.0,1.0,0,0,7,0.1,0.675,0.8604651162790697,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,1.0,gaussian,40,0.8604651162790697,0.925,3,3,5,0.075,0.725,0.8604651162790697,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,1.0,both,40,0.8604651162790697,0.925,3,3,5,0.075,0.725,0.8604651162790697,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,0.9,raw,40,1.0,1.0,0,0,7,0.1,0.675,0.8181818181818182,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,0.9,corners,40,1.0,1.0,0,0,7,0.1,0.675,0.8181818181818182,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,0.9,gaussian,40,0.8181818181818182,0.9,4,4,4,0.05,0.75,0.8604651162790697,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,0.9,both,40,0.8181818181818182,0.9,4,4,4,0.05,0.75,0.8604651162790697,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,0.75,raw,40,0.9512195121951219,0.975,1,1,5,0.05,0.65,0.8604651162790697,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,0.75,corners,40,0.9512195121951219,0.975,1,1,5,0.05,0.65,0.8604651162790697,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,0.75,gaussian,40,0.8181818181818182,0.9,4,4,4,0.05,0.75,0.9047619047619048,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,0.75,both,40,0.8181818181818182,0.9,4,4,4,0.05,0.75,0.9047619047619048,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,0.5,raw,40,0.8604651162790697,0.925,3,3,4,0.05,0.7,0.8181818181818182,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,0.5,corners,40,0.8604651162790697,0.925,3,3,4,0.05,0.7,0.8181818181818182,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,0.5,gaussian,40,0.7391304347826086,0.85,6,6,4,0.05,0.775,0.9512195121951219,,,
cached_90,open_drawer,1,11,google_robot_open_drawer__seed001__step011,l11_win,0.5,both,40,0.7391304347826086,0.85,6,6,4,0.05,0.775,0.9512195121951219,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,1.0,raw,37,1.0,1.0,0,0,4,0.05405405405405406,0.8918918918918919,0.8974358974358975,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,1.0,corners,37,1.0,1.0,0,0,4,0.05405405405405406,0.8918918918918919,0.8974358974358975,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,1.0,gaussian,37,0.7619047619047619,0.8648648648648649,5,5,3,0.02702702702702703,0.918918918918919,0.8974358974358975,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,1.0,both,37,0.7619047619047619,0.8648648648648649,5,5,3,0.02702702702702703,0.918918918918919,0.8974358974358975,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,0.9,raw,37,1.0,1.0,0,0,4,0.05405405405405406,0.8918918918918919,0.8974358974358975,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,0.9,corners,37,1.0,1.0,0,0,4,0.05405405405405406,0.8918918918918919,0.8974358974358975,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,0.9,gaussian,37,0.7209302325581395,0.8378378378378378,6,6,3,0.02702702702702703,0.918918918918919,0.85,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,0.9,both,37,0.7209302325581395,0.8378378378378378,6,6,3,0.02702702702702703,0.918918918918919,0.8974358974358975,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,0.75,raw,37,0.9473684210526315,0.972972972972973,1,1,4,0.05405405405405406,0.8918918918918919,0.9473684210526315,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,0.75,corners,37,0.9473684210526315,0.972972972972973,1,1,4,0.05405405405405406,0.8918918918918919,0.9473684210526315,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,0.75,gaussian,37,0.7619047619047619,0.8648648648648649,5,5,3,0.02702702702702703,0.8918918918918919,0.9473684210526315,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,0.75,both,37,0.7619047619047619,0.8648648648648649,5,5,3,0.02702702702702703,0.918918918918919,0.9473684210526315,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,0.5,raw,37,0.8974358974358975,0.9459459459459459,2,2,5,0.08108108108108109,0.8648648648648649,0.8974358974358975,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,0.5,corners,37,0.8974358974358975,0.9459459459459459,2,2,5,0.08108108108108109,0.8648648648648649,0.8974358974358975,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,0.5,gaussian,37,0.7619047619047619,0.8648648648648649,5,5,3,0.02702702702702703,0.8918918918918919,0.8974358974358975,,,
cached_90,open_drawer,1,56,google_robot_open_drawer__seed001__step056,l11_win,0.5,both,37,0.7619047619047619,0.8648648648648649,5,5,3,0.02702702702702703,0.918918918918919,0.9473684210526315,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,1.0,raw,31,1.0,1.0,0,0,6,0.12903225806451613,0.7419354838709677,0.7714285714285715,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,1.0,corners,31,1.0,1.0,0,0,6,0.12903225806451613,0.7419354838709677,0.7714285714285715,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,1.0,gaussian,31,0.7714285714285715,0.8709677419354839,4,4,3,0.06451612903225806,0.9354838709677419,0.8787878787878788,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,1.0,both,31,0.7714285714285715,0.8709677419354839,4,4,3,0.06451612903225806,0.9354838709677419,0.8787878787878788,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,0.9,raw,31,0.9375,0.967741935483871,1,1,5,0.0967741935483871,0.7741935483870968,0.8235294117647058,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,0.9,corners,31,0.9375,0.967741935483871,1,1,5,0.0967741935483871,0.7741935483870968,0.8235294117647058,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,0.9,gaussian,31,0.7714285714285715,0.8709677419354839,4,4,3,0.06451612903225806,0.9354838709677419,0.9375,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,0.9,both,31,0.7714285714285715,0.8709677419354839,4,4,3,0.06451612903225806,0.9354838709677419,0.9375,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,0.75,raw,31,0.8235294117647058,0.9032258064516129,3,3,4,0.0967741935483871,0.9032258064516129,0.9375,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,0.75,corners,31,0.8235294117647058,0.9032258064516129,3,3,4,0.0967741935483871,0.9032258064516129,0.9375,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,0.75,gaussian,31,0.7222222222222222,0.8387096774193549,5,5,3,0.06451612903225806,0.9354838709677419,1.0,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,0.75,both,31,0.7222222222222222,0.8387096774193549,5,5,3,0.06451612903225806,0.9354838709677419,1.0,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,0.5,raw,31,0.7222222222222222,0.8387096774193549,5,5,4,0.0967741935483871,0.9032258064516129,0.8787878787878788,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,0.5,corners,31,0.7222222222222222,0.8387096774193549,5,5,4,0.0967741935483871,0.9032258064516129,0.8787878787878788,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,0.5,gaussian,31,0.7222222222222222,0.8387096774193549,5,5,3,0.06451612903225806,0.9354838709677419,1.0,,,
cached_90,open_drawer,1,101,google_robot_open_drawer__seed001__step101,l11_win,0.5,both,31,0.7222222222222222,0.8387096774193549,5,5,3,0.06451612903225806,0.9354838709677419,1.0,,,
cached_90,open_drawer,2,11,google_robot_open_drawer__seed002__step011,both_success,1.0,raw,37,1.0,1.0,0,0,8,0.16216216216216217,0.6486486486486487,0.8048780487804879,,,
cached_90,open_drawer,2,11,google_robot_open_drawer__seed002__step011,both_success,1.0,corners,37,1.0,1.0,0,0,8,0.16216216216216217,0.6486486486486487,0.8048780487804879,,,
