dataset,task,seed,step,state_id,outcome_group,l11_success,sparse_success,alpha,spatial_mode,m_t,jaccard_l11,l11_retention,lost_from_l11,new_vs_l11,components,isolated_ratio,largest_component_ratio
initial_400,close_drawer,9,0,google_robot_close_drawer__seed009__initial,both_fail,0,0,1.0,gaussian,23,0.5862068965517241,0.7391304347826086,6,6,2,0.0,0.6086956521739131
initial_400,close_drawer,9,0,google_robot_close_drawer__seed009__initial,both_fail,0,0,1.0,both,23,0.5862068965517241,0.7391304347826086,6,6,2,0.0,0.6086956521739131
initial_400,close_drawer,9,0,google_robot_close_drawer__seed009__initial,both_fail,0,0,0.9,raw,23,0.9166666666666666,0.9565217391304348,1,1,9,0.30434782608695654,0.43478260869565216
initial_400,close_drawer,9,0,google_robot_close_drawer__seed009__initial,both_fail,0,0,0.9,corners,23,0.9166666666666666,0.9565217391304348,1,1,9,0.30434782608695654,0.43478260869565216
initial_400,close_drawer,9,0,google_robot_close_drawer__seed009__initial,both_fail,0,0,0.9,gaussian,23,0.5862068965517241,0.7391304347826086,6,6,2,0.0,0.6521739130434783
initial_400,close_drawer,9,0,google_robot_close_drawer__seed009__initial,both_fail,0,0,0.9,both,23,0.5862068965517241,0.7391304347826086,6,6,2,0.0,0.6521739130434783
initial_400,close_drawer,9,0,google_robot_close_drawer__seed009__initial,both_fail,0,0,0.75,raw,23,0.7692307692307693,0.8695652173913043,3,3,7,0.21739130434782608,0.5217391304347826
initial_400,close_drawer,9,0,google_robot_close_drawer__seed009__initial,both_fail,0,0,0.75,corners,23,0.7692307692307693,0.8695652173913043,3,3,7,0.21739130434782608,0.5217391304347826
initial_400,close_drawer,9,0,google_robot_close_drawer__seed009__initial,both_fail,0,0,0.75,gaussian,23,0.5333333333333333,0.6956521739130435,7,7,2,0.0,0.6521739130434783
initial_400,close_drawer,9,0,google_robot_close_drawer__seed009__initial,both_fail,0,0,0.75,both,23,0.5333333333333333,0.6956521739130435,7,7,2,0.0,0.6521739130434783
initial_400,close_drawer,9,0,google_robot_close_drawer__seed009__initial,both_fail,0,0,0.5,raw,23,0.6428571428571429,0.782608695652174,5,5,7,0.21739130434782608,0.5652173913043478
initial_400,close_drawer,9,0,google_robot_close_drawer__seed009__initial,both_fail,0,0,0.5,corners,23,0.6428571428571429,0.782608695652174,5,5,7,0.21739130434782608,0.5652173913043478
initial_400,close_drawer,9,0,google_robot_close_drawer__seed009__initial,both_fail,0,0,0.5,gaussian,23,0.4838709677419355,0.6521739130434783,8,8,2,0.0,0.7391304347826086
initial_400,close_drawer,9,0,google_robot_close_drawer__seed009__initial,both_fail,0,0,0.5,both,23,0.4838709677419355,0.6521739130434783,8,8,2,0.0,0.7391304347826086
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,1.0,raw,26,1.0,1.0,0,0,10,0.2692307692307692,0.38461538461538464
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,1.0,corners,26,0.9259259259259259,0.9615384615384616,1,1,9,0.19230769230769232,0.38461538461538464
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,1.0,gaussian,26,0.7333333333333333,0.8461538461538461,4,4,4,0.038461538461538464,0.5769230769230769
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,1.0,both,26,0.6774193548387096,0.8076923076923077,5,5,3,0.0,0.5769230769230769
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,0.9,raw,26,0.8571428571428571,0.9230769230769231,2,2,9,0.19230769230769232,0.38461538461538464
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,0.9,corners,26,0.8571428571428571,0.9230769230769231,2,2,8,0.15384615384615385,0.38461538461538464
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,0.9,gaussian,26,0.6774193548387096,0.8076923076923077,5,5,3,0.0,0.6538461538461539
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,0.9,both,26,0.6774193548387096,0.8076923076923077,5,5,3,0.0,0.6538461538461539
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,0.75,raw,26,0.7333333333333333,0.8461538461538461,4,4,8,0.19230769230769232,0.5384615384615384
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,0.75,corners,26,0.6774193548387096,0.8076923076923077,5,5,8,0.19230769230769232,0.5384615384615384
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,0.75,gaussian,26,0.6774193548387096,0.8076923076923077,5,5,3,0.0,0.6538461538461539
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,0.75,both,26,0.6774193548387096,0.8076923076923077,5,5,3,0.0,0.6538461538461539
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,0.5,raw,26,0.625,0.7692307692307693,6,6,8,0.19230769230769232,0.5384615384615384
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,0.5,corners,26,0.625,0.7692307692307693,6,6,8,0.19230769230769232,0.5384615384615384
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,0.5,gaussian,26,0.4857142857142857,0.6538461538461539,9,9,3,0.0,0.7307692307692307
initial_400,close_drawer,10,0,google_robot_close_drawer__seed010__initial,both_success,1,1,0.5,both,26,0.4857142857142857,0.6538461538461539,9,9,3,0.0,0.7307692307692307
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,1.0,raw,62,1.0,1.0,0,0,9,0.06451612903225806,0.532258064516129
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,1.0,corners,62,0.9375,0.967741935483871,2,2,7,0.016129032258064516,0.532258064516129
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,1.0,gaussian,62,0.7714285714285715,0.8709677419354839,8,8,4,0.03225806451612903,0.9354838709677419
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,1.0,both,62,0.7464788732394366,0.8548387096774194,9,9,4,0.04838709677419355,0.9516129032258065
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,0.9,raw,62,0.9682539682539683,0.9838709677419355,1,1,9,0.06451612903225806,0.5483870967741935
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,0.9,corners,62,0.9076923076923077,0.9516129032258065,3,3,6,0.016129032258064516,0.6129032258064516
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,0.9,gaussian,62,0.7714285714285715,0.8709677419354839,8,8,4,0.03225806451612903,0.9354838709677419
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,0.9,both,62,0.7222222222222222,0.8387096774193549,10,10,3,0.03225806451612903,0.967741935483871
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,0.75,raw,62,0.8787878787878788,0.9354838709677419,4,4,9,0.06451612903225806,0.532258064516129
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,0.75,corners,62,0.8235294117647058,0.9032258064516129,6,6,6,0.03225806451612903,0.7903225806451613
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,0.75,gaussian,62,0.7222222222222222,0.8387096774193549,10,10,3,0.016129032258064516,0.9516129032258065
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,0.75,both,62,0.7222222222222222,0.8387096774193549,10,10,4,0.04838709677419355,0.9516129032258065
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,0.5,raw,62,0.8235294117647058,0.9032258064516129,6,6,10,0.0967741935483871,0.532258064516129
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,0.5,corners,62,0.8235294117647058,0.9032258064516129,6,6,8,0.04838709677419355,0.532258064516129
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,0.5,gaussian,62,0.7222222222222222,0.8387096774193549,10,10,3,0.016129032258064516,0.9516129032258065
initial_400,close_drawer,11,0,google_robot_close_drawer__seed011__initial,both_success,1,1,0.5,both,62,0.6986301369863014,0.8225806451612904,11,11,3,0.03225806451612903,0.967741935483871
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,1.0,raw,43,1.0,1.0,0,0,6,0.09302325581395349,0.627906976744186
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,1.0,corners,43,1.0,1.0,0,0,6,0.09302325581395349,0.627906976744186
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,1.0,gaussian,43,0.72,0.8372093023255814,7,7,3,0.023255813953488372,0.6511627906976745
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,1.0,both,43,0.72,0.8372093023255814,7,7,3,0.023255813953488372,0.6511627906976745
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,0.9,raw,43,0.9545454545454546,0.9767441860465116,1,1,6,0.09302325581395349,0.627906976744186
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,0.9,corners,43,0.9545454545454546,0.9767441860465116,1,1,6,0.09302325581395349,0.627906976744186
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,0.9,gaussian,43,0.7551020408163265,0.8604651162790697,6,6,2,0.0,0.6976744186046512
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,0.9,both,43,0.7551020408163265,0.8604651162790697,6,6,2,0.0,0.6976744186046512
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,0.75,raw,43,0.9111111111111111,0.9534883720930233,2,2,8,0.11627906976744186,0.627906976744186
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,0.75,corners,43,0.9111111111111111,0.9534883720930233,2,2,8,0.11627906976744186,0.627906976744186
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,0.75,gaussian,43,0.7916666666666666,0.8837209302325582,5,5,2,0.0,0.6976744186046512
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,0.75,both,43,0.7916666666666666,0.8837209302325582,5,5,2,0.0,0.6976744186046512
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,0.5,raw,43,0.8297872340425532,0.9069767441860465,4,4,9,0.13953488372093023,0.6046511627906976
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,0.5,corners,43,0.8297872340425532,0.9069767441860465,4,4,9,0.13953488372093023,0.6046511627906976
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,0.5,gaussian,43,0.7551020408163265,0.8604651162790697,6,6,3,0.0,0.7209302325581395
initial_400,close_drawer,12,0,google_robot_close_drawer__seed012__initial,both_success,1,1,0.5,both,43,0.7551020408163265,0.8604651162790697,6,6,3,0.0,0.7209302325581395
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,1.0,raw,40,1.0,1.0,0,0,9,0.125,0.5
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,1.0,corners,40,0.9047619047619048,0.95,2,2,8,0.1,0.525
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,1.0,gaussian,40,0.7777777777777778,0.875,5,5,3,0.0,0.6
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,1.0,both,40,0.7391304347826086,0.85,6,6,3,0.025,0.625
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,0.9,raw,40,0.9512195121951219,0.975,1,1,10,0.125,0.525
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,0.9,corners,40,0.9047619047619048,0.95,2,2,8,0.1,0.525
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,0.9,gaussian,40,0.7021276595744681,0.825,7,7,3,0.0,0.65
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,0.9,both,40,0.7021276595744681,0.825,7,7,3,0.025,0.65
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,0.75,raw,40,0.9047619047619048,0.95,2,2,11,0.15,0.5
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,0.75,corners,40,0.9047619047619048,0.95,2,2,9,0.15,0.525
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,0.75,gaussian,40,0.7021276595744681,0.825,7,7,3,0.0,0.65
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,0.75,both,40,0.7021276595744681,0.825,7,7,3,0.025,0.65
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,0.5,raw,40,0.8181818181818182,0.9,4,4,13,0.2,0.475
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,0.5,corners,40,0.7777777777777778,0.875,5,5,12,0.2,0.5
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,0.5,gaussian,40,0.7021276595744681,0.825,7,7,3,0.0,0.65
initial_400,close_drawer,13,0,google_robot_close_drawer__seed013__initial,both_success,1,1,0.5,both,40,0.6666666666666666,0.8,8,8,3,0.025,0.675
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,1.0,raw,39,1.0,1.0,0,0,8,0.07692307692307693,0.41025641025641024
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,1.0,corners,39,0.95,0.9743589743589743,1,1,8,0.05128205128205128,0.41025641025641024
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,1.0,gaussian,39,0.6595744680851063,0.7948717948717948,8,8,4,0.02564102564102564,0.5897435897435898
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,1.0,both,39,0.6595744680851063,0.7948717948717948,8,8,4,0.02564102564102564,0.5897435897435898
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,0.9,raw,39,0.9024390243902439,0.9487179487179487,2,2,9,0.07692307692307693,0.46153846153846156
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,0.9,corners,39,0.9024390243902439,0.9487179487179487,2,2,9,0.07692307692307693,0.46153846153846156
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,0.9,gaussian,39,0.6956521739130435,0.8205128205128205,7,7,4,0.02564102564102564,0.5897435897435898
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,0.9,both,39,0.6956521739130435,0.8205128205128205,7,7,4,0.02564102564102564,0.6153846153846154
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,0.75,raw,39,0.813953488372093,0.8974358974358975,4,4,8,0.05128205128205128,0.5128205128205128
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,0.75,corners,39,0.813953488372093,0.8974358974358975,4,4,8,0.05128205128205128,0.5128205128205128
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,0.75,gaussian,39,0.625,0.7692307692307693,9,9,6,0.05128205128205128,0.6153846153846154
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,0.75,both,39,0.625,0.7692307692307693,9,9,7,0.10256410256410256,0.6153846153846154
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,0.5,raw,39,0.7333333333333333,0.8461538461538461,6,6,10,0.1282051282051282,0.5384615384615384
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,0.5,corners,39,0.6956521739130435,0.8205128205128205,7,7,10,0.10256410256410256,0.5384615384615384
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,0.5,gaussian,39,0.5918367346938775,0.7435897435897436,10,10,6,0.05128205128205128,0.6666666666666666
initial_400,close_drawer,14,0,google_robot_close_drawer__seed014__initial,l11_win,1,0,0.5,both,39,0.56,0.717948717948718,11,11,6,0.07692307692307693,0.6923076923076923
initial_400,close_drawer,15,0,google_robot_close_drawer__seed015__initial,both_success,1,1,1.0,raw,37,1.0,1.0,0,0,4,0.05405405405405406,0.6486486486486487
initial_400,close_drawer,15,0,google_robot_close_drawer__seed015__initial,both_success,1,1,1.0,corners,37,1.0,1.0,0,0,4,0.05405405405405406,0.6486486486486487
initial_400,close_drawer,15,0,google_robot_close_drawer__seed015__initial,both_success,1,1,1.0,gaussian,37,0.85,0.918918918918919,3,3,2,0.0,0.6216216216216216
initial_400,close_drawer,15,0,google_robot_close_drawer__seed015__initial,both_success,1,1,1.0,both,37,0.85,0.918918918918919,3,3,2,0.0,0.6216216216216216
initial_400,close_drawer,15,0,google_robot_close_drawer__seed015__initial,both_success,1,1,0.9,raw,37,0.9473684210526315,0.972972972972973,1,1,5,0.08108108108108109,0.6216216216216216
initial_400,close_drawer,15,0,google_robot_close_drawer__seed015__initial,both_success,1,1,0.9,corners,37,0.9473684210526315,0.972972972972973,1,1,5,0.08108108108108109,0.6216216216216216
initial_400,close_drawer,15,0,google_robot_close_drawer__seed015__initial,both_success,1,1,0.9,gaussian,37,0.85,0.918918918918919,3,3,2,0.0,0.6216216216216216
initial_400,close_drawer,15,0,google_robot_close_drawer__seed015__initial,both_success,1,1,0.9,both,37,0.85,0.918918918918919,3,3,2,0.0,0.6216216216216216
initial_400,close_drawer,15,0,google_robot_close_drawer__seed015__initial,both_success,1,1,0.75,raw,37,0.8974358974358975,0.9459459459459459,2,2,6,0.10810810810810811,0.5945945945945946
initial_400,close_drawer,15,0,google_robot_close_drawer__seed015__initial,both_success,1,1,0.75,corners,37,0.8974358974358975,0.9459459459459459,2,2,6,0.10810810810810811,0.5945945945945946
initial_400,close_drawer,15,0,google_robot_close_drawer__seed015__initial,both_success,1,1,0.75,gaussian,37,0.8048780487804879,0.8918918918918919,4,4,2,0.0,0.6486486486486487
